servidores, fuentes,"acchp865414b21","fuente de alimentación hpe 865414-b21, 800w, 100v- 240vac, 80 plus platinium, hot-plu",2,351.17, ,"","W","hp enterprise - servidores"		
servidores, fuentes,"acchpep38995b21","hpe 800w fs plat ht plg lh pwr",19,304.62, ,"","Y","hp enterprise - servidores"		
servidores, fuentes,"svlen4p57a726-b","fuente de poder lenovo thinksystem 750w 230v/115v/80 plus platinum/hot-swap gen2[@@@]",2,180.61, ,"","Y","lenovo - systemx"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SERVIDORES, SOFTWARE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
servidores, software,"licle7s1s0007ww","licencia para microsoft windows server 2025 standard rok (16 core) - multilang (pe)[@",3,1241.38, ,"","Y","lenovo - systemx"		
servidores, software,"swhpc6n36aae","hp insight control - licence[@@@]",2,450.00, ,"","W","hp enterprise - servidores"		
servidores, software,"swhpep46172dn1","hpe ms ws22 estials rok 10core",5,327.22, ,"","Y","hp enterprise - servidores"		
servidores, software,"swhpeu4507e","hpe installation and startup",1,168.42, ,"","W","hp enterprise - servidores"		
servidores, software,"swhpp00487071","licencia hpe microsoft windows server 2016 standar, oem, rok, 16 núcleos.[@@@]",1,678.00, ,"","W","hp enterprise - servidores"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SERVIDORES, TARJETAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
servidores, tarjetas,"accle4xc7a08238","tarjeta de red ethernet lenovo thinksystem broadcom 57414 10/25gbe sfp28 2-port pcie[",2,1100.00, ,"","Y","lenovo - systemx"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SILLAS GAMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
sillas gamer,"accte8121nv2","silla gamer teros te-8121n, negro[@@@]la silla gamer teros te-8121n combina comodidad",2,116.00, ,"","D","teros"		
sillas gamer,"accte8126b","silla gamer teros te-8126b, azul y blanco[@@@]la silla gamer teros te-8126b ofrece un",8,106.00, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SMART HOME - CAMARAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
smart home - camaras,"nwshte90601w","cámara inteligente (interna fija) teros te-90601w, resolución 3 mp, wi-fi, color blan",4,12.90, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SMART HOME - DISPOSITIVOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
smart home - dispositivos,"acclt7188ty","juguete interactivo con ia bubú el búho chatgpt 4o, app tuya smart, 1200mah, felpa[@@",5,93.00, ,"","D","advance computer corp"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SOFT, LICENCIAMIENTO CORP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
soft, licenciamiento corp,"swesetendproadv","eset endpoint protection advanced[@@@]",>20,999.00, ,"","W","eset"		
soft, licenciamiento corp,"swesetendprot","eset endpoint protection standard[@@@]",>20,999.00, ,"","W","eset"		
soft, licenciamiento corp,"swnod32filesr-b","eset nod32 file server 12mes",15,500.00, ,"","W","eset"		
soft, licenciamiento corp,"swnods11030050","eset endpoint protection std",20,200.00, ,"","Y","eset"		
soft, licenciamiento corp,"sws11030050b","eset protect essential onprem",9,70.00, ,"","W","eset"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SOFTWARE, ANTIVIRUS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
software, antivirus,"swb11010058","bd ant plus 1+1pc 12m",>20,10.36, ,"","W","bit defender"		
software, antivirus,"swb11010059","software bitdefender antivirus plus, licencia para 3 pcs, por 12 meses[@@@]",9,17.00, ,"","W","bit defender"		
software, antivirus,"swb11010061","bitdefender antivirus plus - licencia de 1 año para un dispositivo[@@@]el bitdefender",>20,3.50, ,"","Y","bit defender"		
software, antivirus,"swb11010062","bitdefender antivirus plus - (2 licencias independientes x 1) para un dispositivo x 1",>20,12.00, ,"","Y","bit defender"		
software, antivirus,"swb11010063","bitdefender antivirus plus - licencia de 1 año para 3 dispositivos[@@@]el bitdefender",>20,22.00, ,"","Y","bit defender"		
software, antivirus,"swb11020057","software bitdefender internet security, licencia para 1pc+1 adicional, 12 meses[@@@]",>20,21.78, ,"","W","bit defender"		
software, antivirus,"swb11020058","software bitdefender internet security, licencia para 3 pcs, 12 meses[@@@]",20,20.20, ,"","W","bit defender"		
software, antivirus,"swb11020059","bd internet security 1pc 12m",>20,4.38, ,"","Y","bit defender"		
software, antivirus,"swb11030029","bd total sec prem vpn 5pc 12m",4,37.90, ,"","Y","bit defender"		
software, antivirus,"swb11030033","bitdefender total security - licencia de 1 año para 3 dispositivos[@@@]el bitdefender",>20,29.50, ,"","Y","bit defender"		
software, antivirus,"swb11030034","bitdefender total security - licencia de 1 año para 5 dispositivos[@@@]el bitdefender",>20,31.50, ,"","Y","bit defender"		
software, antivirus,"swkl1041d5afsa","kaspersky standar 1pc 1y",1,16.20, ,"","Y","kaspersky"		
software, antivirus,"swkl1041d5cfsa","kaspersky standar 3pc 1y",>20,21.60, ,"","Y","kaspersky"		
software, antivirus,"swkl1041d5efsa","kaspersky standar 5pc 1y",>20,27.70, ,"","Y","kaspersky"		
software, antivirus,"swkl1041d5kfsa","kaspersky standar 10pc 1y",3,38.90, ,"","Y","kaspersky"		
software, antivirus,"swkl1042d5afsa","kaspersky plus 1pc 1y",>20,22.30, ,"","Y","kaspersky"		
software, antivirus,"swkl1042d5cfsa","kaspersky plus 3pc 1y",>20,34.00, ,"","Y","kaspersky"		
software, antivirus,"swkl1042d5efsa","kaspersky plus 5pc 1y",>20,35.10, ,"","Y","kaspersky"		
software, antivirus,"swkl1042d5kfsa","kaspersky plus 10pc 1y",>20,54.30, ,"","Y","kaspersky"		
software, antivirus,"swkl1042dda-ens","kaspersky plus latam 1-dvc", ,36.00, ,"","Y","kaspersky"		
software, antivirus,"swkl1047d5afsa","kaspersky premium 1pc 1y",>20,30.30, ,"","Y","kaspersky"		
software, antivirus,"swkl1047d5cfsa","kaspersky premium 3pc 1y",>20,37.30, ,"","Y","kaspersky"		
software, antivirus,"swkl1047d5efsa","kaspersky premium 5pc 1y",>20,45.30, ,"","Y","kaspersky"		
software, antivirus,"swkl1047d5kfsa","kaspersky premium 10pc 1y",>20,57.30, ,"","Y","kaspersky"		
software, antivirus,"swnodv11030111","eset 2020 multidevice 10pc 13m",7,300.00, ,"","W","eset"		
software, antivirus,"sws11010224","eset antivirus nod32 2025 3pc", ,32.60, ,"","Y","eset"		
software, antivirus,"sws11010229","eset antivirus nod 32 2026 1pc",>20,24.90, ,"","Y","eset"		
software, antivirus,"sws11010230","eset nod32 3 user",>20,33.20, ,"","Y","eset"		
software, antivirus,"sws11010231","eset antivirus nod 32 2026 5pc",>20,49.00, ,"","Y","eset"		
software, antivirus,"sws11010233","eset nod 32 2x1 + 1mbg 2026",>20,24.80, ,"","Y","eset"		
software, antivirus,"sws11010235","eset nod 32 2026 1pc 50%",>20,12.35, ,"","Y","eset"		
software, antivirus,"sws11030169","software eset home security ultimate para 5 pcs, edicion especial (licencia de 13 mes", ,75.60, ,"","W","eset"		
software, antivirus,"sws11030185","eset small bussines sec 5pc 1y", ,87.50, ,"","Y","eset"		
software, antivirus,"sws11030186","eset small bussine sec 10pc 1y",14,108.20, ,"","Y","eset"		
software, antivirus,"sws11030187","eset small busines sec 15pc 1y",16,150.80, ,"","Y","eset"		
software, antivirus,"sws11030188","eset small busines sec 20pc 1y",3,201.37, ,"","Y","eset"		
software, antivirus,"sws11030191","eset home sec esen 2025 3pc 1y", ,33.36, ,"","Y","eset"		
software, antivirus,"sws11030192","eset hsec essen 2025 6d 13m", ,54.00, ,"","Y","eset"		
software, antivirus,"sws11030194","blister eset file server", ,49.00, ,"","Y","eset"		
software, antivirus,"sws11030200","eset h essen 1 pc (2x1) + 1 mg", ,26.37, ,"","Y","eset"		
software, antivirus,"sws11030202","eset home premium 1 pc 30% off", ,20.55, ,"","Y","eset"		
software, antivirus,"sws11030204","eset home sec prem 1pc 30%off", ,21.10, ,"","W","eset"		
software, antivirus,"sws11030211","eset hsec essen 2026 1 disp 1y",>20,9999999.99, ,"","Y","eset"		
software, antivirus,"sws11030212","eset home sec esen 2026 3pc 1y",>20,33.30, ,"","Y","eset"		
software, antivirus,"sws11030213","home security essential 6 disp",>20,53.20, ,"","Y","eset"		
software, antivirus,"sws11030217","eset home security ultimate 5m",>20,76.50, ,"","Y","eset"		
software, antivirus,"sws11030220","eset home sec essen 2x1 bts",>20,26.50, ,"","Y","eset"		
software, antivirus,"sws11030221","eset home security premium bts",>20,20.12, ,"","Y","eset"		
software, antivirus,"sws11030222","eset home security ultimate f",>20,91.60, ,"","Y","eset"		
software, antivirus,"sws11030224","eset hsec essen 2026 1d 1y 40%",>20,9999999.99, ,"","Y","eset"		
software, antivirus,"zzb11010054m","bd antivirus plus 1pc 12m", ,999.00, ,"","Y","western digital"		
software, antivirus,"zzb11020059m","bd internet security 1pc 12m", ,999.00, ,"","Y","western digital"		
software, antivirus,"zzdb11911005","bd total security 5pcs 12m",>20,666.00, ,"","Y","microsoft oem"		
software, antivirus,"zzkl4541ddelen","ksp small office sec 5pc+1serv",>20,999.00, ,"","Y","lenovo - thinkpad"		
software, antivirus,"zzlenb11010054","bundle lenovo blister",>20,999.00, ,"","Z","lenovo - idea"		
software, antivirus,"zzwdkl1041ddafs","ksp standard 2022 1pc 1y - wd",>20,999.00, ,"","Y","western digital"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SOFTWARE, OTROS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
software, otros,"achpeq9y69aae","aruba central 25/41/60/61/8-12", ,212.55, ,"","W","hp enterprise - networking"		
software, otros,"licq9y73aae","aruba central 62/29xx f 1y e-s", ,137.00, ,"","Y","hp enterprise - networking"		
software, otros,"swdb11911005","bd total security 5pcs 12m",1,666.00, ,"","D","bit defender"		
software, otros,"swhnw281aab1k","software hp classroom manager 2.0, 1 licencia, para pc con windows.[@@@]tome el contr", ,16.38, ,"","W","hp comercial"		
software, otros,"swkl1939ddafs","kaspersky internet security m",>20,999.00, ,"","W","kaspersky"		
software, otros,"swkl1939ddkts","ksp internet security mul 10pc",2,195.00, ,"","W","kaspersky"		
software, otros,"swkl4541ddkfr","kaspersky small office 10 pc",2,185.00, ,"","W","kaspersky"		
software, otros,"swlen01gu631","licencia lenovo microsoft windows server 2016 standard, oem, 4 nucleos adicionales.[@",5,188.00, ,"","W","lenovo - systemx"		
software, otros,"swwmvs5espkitgs","soporte técnico vmware vsphere essentials plus kit (v. 5), 1 año, 12x5, respuesta 4 h",1,897.00, ,"","Z","zz otras marcas"		
software, otros,"zzzserapktrilc","apk trilce 2017", ,110.00, ,"","D","advance computer corp"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SSD 2.5 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
ssd 2.5 sata,"ssd128tggx2s3","unidad en estado solido tg gx2, 128gb, sata iii 6gb/s, 2.5, dc +5v[@@@]velocidad de ",>20,28.15, ,"","P","teamgroup"		
ssd 2.5 sata,"ssd1ttgcx2s6g","unidad de estado solido teamgroup cx2, 1tb, sata 6.0 gb/s, 2.5, ecc, dc +5v[@@@]velo",>20,115.50, ,"","F","teamgroup"		
ssd 2.5 sata,"ssd256gbwm100","unidad en estado solido (ssd) biwin m100, 256gb, sata iii (6.0gb/s), 2.5[@@@]dale nu",>20,58.50, ,"","P","biwin"		
ssd 2.5 sata,"ssd256tfvulz0s3","ssd 256gb tf vulcan z sata 2.5",>20,44.75, ,"","P","teamgroup"		
ssd 2.5 sata,"ssd512gbwm100","unidad en estado solido biwin m100, 512gb, sata 6gb/s, 2.5[@@@]velocidad de escritur",>20,97.30, ,"","P","biwin"		
ssd 2.5 sata,"ssd512gtfvulcz3","unidad en estado solido t-force vulcan z, 512gb, sata 6gb/s, 2.5, negro, dc +5v[@@@]", ,75.40, ,"","P","teamgroup"		
ssd 2.5 sata,"ssdadasu650ss25","unidad en estado solido (ssd) adata ultimate su650 256gb sata 6gb/s (sata iii), 2.5,",>20,48.30, ,"","P","adata"		
ssd 2.5 sata,"ssdadasu650ss51","unidad en estado solido (ssd) adata ultimate su650 512gb sata 6gb/s (sata iii), 2.5,",1,71.30, ,"","P","adata"		
ssd 2.5 sata,"ssdhswaves1024","unidad de estado solido hiksemi hs-ssd wave (s),1024gb, sata iii, 2.5, 550 mb/s[@@@]",>20,110.30, ,"","P","hiksemi"		
ssd 2.5 sata,"ssdhswaves256","unidad en estado solido (ssd) hiksemi hs-ssd-wave(s) 256gb, 2.5, sata iii[@@@]veloci",>20,50.30, ,"","P","hiksemi"		
ssd 2.5 sata,"ssdhswaves512","unidad en estado solido (ssd) hiksemi hs-ssd-wave(s) 512gb, 2.5, sata iii[@@@]veloci",>20,74.30, ,"","P","hiksemi"		
ssd 2.5 sata,"ssdktdc600m1920","unidad en estado solido kingston dc600m 1920gb, sata rev. 3.0 (6gb/seg), 2.5[@@@]vel",12,1001.00, ,"","P","kingston"		
ssd 2.5 sata,"ssdktdc600m3840","unidad en estado solido kingston dc600m 3840gb, sata rev. 3.0 (6gb/seg), 2.5[@@@]vel",4,1501.00, ,"","P","kingston"		
ssd 2.5 sata,"ssdktdc600m480","unidad en estado solido kingston dc600m 480gb, sata rev. 3.0 (6gb/seg), 2.5[@@@]velo",7,336.00, ,"","P","kingston"		
ssd 2.5 sata,"ssdktdc600m960","unidad en estado solido kingston dc600m 960gb, sata rev. 3.0 (6gb/seg), 2.5[@@@]velo",16,534.50, ,"","P","kingston"		
ssd 2.5 sata,"ssdktsa400s240g","unidad de estado solido kingston a400, 240gb, sata 6gb/s, 2.5, 7mm, tlc.[@@@]velocid",>20,56.40, ,"","F","kingston"		
ssd 2.5 sata,"ssdktsa400s480g","unidad de estado solido kingston a400, 480gb, sata 6gb/s, 2.5, 7mm.[@@@]velocidad de",>20,93.30, ,"","F","kingston"		
ssd 2.5 sata,"ssdktsa400s960g","unidad de estado solido kingston a400, 960gb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad",>20,117.50, ,"","F","kingston"		
ssd 2.5 sata,"ssdktskc6001024","unidad en estado solido kingston kc600, 1024gb, sata rev 3.0 (6 gb/s)[@@@]factor de f",>20,252.50, ,"","F","kingston"		
ssd 2.5 sata,"ssdktskc6002048","unidad en estado solido kingston kc600, 2048gb, sata iii (6gb/seg)[@@@]factor de form",5,460.50, ,"","F","kingston"		
ssd 2.5 sata,"ssdktskc600256g","unidad en estado solido kingston kc600, 256gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",>20,86.30, ,"","F","kingston"		
ssd 2.5 sata,"ssdktskc600512g","unidad en estado solido kingston kc600, 512gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",>20,145.50, ,"","F","kingston"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SSD ACCESORIOS, OTROS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
ssd accesorios, otros,"sddhsenclomdr1","enclosure (estuche) portatil hiksemi mdr1 con luzrgb, interfaz usb 3.2 gen 2 tipo-c, ",10,19.30, ,"","D","hiksemi"		
ssd accesorios, otros,"ssdacchsmh2","ssd disipador hiksemi mh2 m.2",>20,4.55, ,"","P","hiksemi"		
ssd accesorios, otros,"ssdhsenclomd202","enclosure (estuche) portatil hiksemi md202, interfaz usb 3.2 gen 2 tipo-c, gris[@@@]c",>20,12.20, ,"","D","hiksemi"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SSD M.2 NVMe","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
ssd m.2 nvme,"ssd1ttgmp33fp60","unidad en estado solido mp33 m.2 pcie ssd, 1tb, dc +3.3v[@@@]interfaz pcie 3.0 x4 nvm",>20,164.80, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd1ttgmp44qm2n","ssd 1tb tg mp44q m2 nv pcie4x4",>20,171.00, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd1ttgnv5000p4","unidad de estado solido teamgroup nv5000 m.2 pcie4.0 ssd m.2 1tb, pcie gen4x4 con nvm",>20,158.80, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd256tfmp33m24","unidad en estado solido mp33 m.2 pcie ssd, 256gb,dc +3.3v[@@@]interfaz pcie 3.0 x4 nv",>20,63.35, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd500gbm350","unidad en estado solido (ssd) biwin m350 500gb, m.2 2280 pcie gen4 x4 nvme[@@@]mejora",>20,103.30, ,"","P","biwin"		
ssd m.2 nvme,"ssd500gtgmp44l","unidad de estado solido teamgroup mp44l 500gb, m.2, pci-e 4.0 x4 con nvme 1.4[@@@]vel",>20,91.50, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd500gtgnv50p4","unidad en estado solido teamgroup nv5000, 500gb m.2 pcie ssd, 4,500 mb/s[@@@]mpulsa e",>20,96.50, ,"","P","teamgroup"		
ssd m.2 nvme,"ssd512gbnv3500","unidad en estado solido (ssd) biwin black opal nv3500, 512gb pcie 3.0 x4 con nvme 1.4",>20,98.30, ,"","P","biwin"		
ssd m.2 nvme,"ssd512tfmp33m24","unidad en estado solido mp33 m.2 pcie ssd, 512gb,dc +3.3v[@@@]interfaz pcie 3.0 x4 nv",>20,94.25, ,"","P","teamgroup"		
ssd m.2 nvme,"ssdacbl9bwwa118","unidad en estado solido (ssd) acer fa100 256gb m.2 pcie nvme[@@@]velocidad de escritu",>20,59.30, ,"","D","acer"		
ssd m.2 nvme,"ssdacbl9bwwa119","unidad en estado solido (ssd) acer fa100 512gb m.2 pcie nvme[@@@]velocidad de escritu",>20,101.50, ,"","D","acer"		
ssd m.2 nvme,"ssdadaleg7001tc","unidad en estado solido (ssd) adata legend 700 1tb pcie gen 3.0 x4 m.2 2280[@@@]haz q",1,142.50, ,"","P","adata"		
ssd m.2 nvme,"ssdadaleg7101tc","unidad en estado solido (ssd) adata legend 710 1tb pcie gen 3.0 x4 m.2 2280[@@@]haz q",1,140.50, ,"","P","adata"		
ssd m.2 nvme,"ssdadaleg710512","unidad en estado solido (ssd) adata legend 710 512gb pcie gen 3.0 x4 m.2 2280[@@@]haz",7,93.50, ,"","P","adata"		
ssd m.2 nvme,"ssdhsfutx512","unidad de estado solido (ssd) hiksemi futurex 512gb m.2 2280, interfaz: pcie gen4 x4[",>20,99.30, ,"","S","hiksemi"		
ssd m.2 nvme,"ssdhswavep256","unidad de estado solido hiksemi consumo wave (p),256gb, m.2 2280, pcie, 2280 mb/s[@@@",>20,58.30, ,"","P","hiksemi"		
ssd m.2 nvme,"ssdhswavep512","unidad de estado solido hiksemi consumo wave (p),512gb, m.2 2280, pcie, 2230 mb/s[@@@",>20,83.30, ,"","P","hiksemi"		
ssd m.2 nvme,"ssdktnv3sm31000","ssd kingston nv3 pcie 4.0 nvme de 1 tb[@@@]acelera el rendimiento de tu equipo con el",>20,215.50, ,"","S","kingston"		
ssd m.2 nvme,"ssdktnv3sm32000","ssd kingston nv3 pcie 4.0 nvme de 2 tb[@@@]disfruta de almacenamiento veloz y confiab",>20,396.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktnv3sm3500","ssd kingston nv3 pcie 4.0 nvme de 500 gb[@@@]mejora la velocidad de tu equipo con el ",>20,135.30, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsfyr2s2t0","unidad en estado solido kingston fury renegade g5, 2048gb, m.2 2280, nvme pcie 5.0 x4",12,488.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsfyr2s4t0","unidad en estado solido kingston fury renegade g5, 4096gb, m.2 2280, nvme pcie 5.0 x4",1,1438.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsfyrdk2000","unidad en estado solido kingston fury renegade 2tb, m.2 2280 pcie 4.0 x4 nvme.[@@@]ve",4,386.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsnv3m1000","unidad en estado solido kingston 1000gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",>20,149.30, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsnv3m2000","unidad en estado solido kingston 2000gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",18,299.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsnv3m4000","unidad en estado solido kingston 4000gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",11,643.00, ,"","S","kingston"		
ssd m.2 nvme,"ssdktsnv3m500","unidad en estado solido kingston 500gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",>20,95.30, ,"","S","kingston"		
ssd m.2 nvme,"ssdwds100t2g0c","unidad en estado solido wd green sn350 nvme 1tb m.2 2280, pcie gen3 x4 nvme v1.3[@@@]",>20,153.50, ,"","P","sandisk"		
ssd m.2 nvme,"ssdwds100t4g0e","unidad en estado solido wd green sn3000 nvme 1tb m.2 2280, pcie gen 4.0 x4, nvme[@@@]",>20,299.30, ,"","P","sandisk"		
ssd m.2 nvme,"ssdwds200t3g0c","unidad en estado solido western digital green sn350 nvme 2tb m.2 2280, pcie gen3 x4[@", ,266.50, ,"","P","sandisk"		
ssd m.2 nvme,"ssdwds500g2g0c","unidad en estado solido western digital green sn350 nvme, 500gb m.2 2280[@@@]interfaz",>20,96.30, ,"","P","sandisk"		
ssd m.2 nvme,"ssdwds500g4g0e","unidad en estado solido wd green sn3000 nvme 500gb m.2 2280, pcie gen 4.0 x4, nvme[@@",>20,135.50, ,"","P","sandisk"		
ssd m.2 nvme,"zzssdsgzp500cv3","zz ssd barracuda q5 500g m.2",1,999.00, ,"","Z","seagate"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SSD M.2 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
ssd m.2 sata,"ssdh674nm225610","ssd m2 sata 256gb",10,80.00, ,"","D","zz otras marcas"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","STORAGE - ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
storage - accesorios,"accqnrailb02","kit de rieles estándar | qnap rail-b02[@@@]los kits de rieles de qnap ayudan a instal",5,120.50, ,"","D","qnap"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","STORAGE - ALMACENAMIENTO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
storage - almacenamiento,"nasas1202t","servidor nas asustor drivestor 2 gen2 (as1202t), realtek rtd1619b 1.7ghz qc/1gb ddr4 ",2,200.00, ,"","P","asustor"		
storage - almacenamiento,"nasas3302t","servidor nas asustor drivestor 2 pro gen2 (as3302t v2) realtek rtd1619b 1.7ghz/qc/2gb",2,265.50, ,"","P","asustor"		
storage - almacenamiento,"nasas6806t","servidor nas asustor lockerstor 6 gen3 (as6806t) ryzen v3c14/qc/10nm, 16gb ecc ddr5-4",1,1383.00, ,"","P","asustor"		
storage - almacenamiento,"nasqnts1273aurp","qnap ts-1273au-rp 12 bay",2,2871.00, ,"","S","qnap"		
storage - almacenamiento,"nasqnts216gus","servidor nas qnap ts-216g, arm cortex a55 4c/2ghz, 4gb ram (on-board), bahias: 2x3.5",11,303.50, ,"","F","qnap"		
storage - almacenamiento,"nasqnts233us","servidor nas qnap ts-233, arm cortex a55 4c/2ghz,2gb ram(on-board), bahias: 2 x 3.5 ",2,248.50, ,"","F","qnap"		
storage - almacenamiento,"nasqnts2648gus","servidor nas qnap ts-264-8g, celeron n5095 4c / 2.9ghz, 8gb ram, bahias: 2 x 3.5 sat",5,571.50, ,"","P","qnap"		
storage - almacenamiento,"nasqnts432x4gus","servidor nas qnap ts-432x-4g, arm al524 4c/2ghz, 4gb ram sodimm, bahias: 4x3.5 sata[",2,710.50, ,"","F","qnap"		
storage - almacenamiento,"nasqnts435xeu4g","servidor nas qnap ts-435xeu-4g, marvell octeon tx2 armv8 cortex-a72 4c/2.2g, 4gb ram ",3,841.00, ,"","P","qnap"		
storage - almacenamiento,"nasqnts4648gus","servidor nas qnap ts-464-8g, celeron n5095 4c/2.9ghz, 8gb ddr4 / bahias: 4 x 3.5 sat",1,742.50, ,"","F","qnap"		
storage - almacenamiento,"nasqnts473a8gus","servidor nas qnap ts-473a, amd ryzen v1500b/2.2ghz, 8gb ddr4 sodimm, bahias: 4 x 3.5",13,1031.00, ,"","P","qnap"		
storage - almacenamiento,"nasqnts673a8gus","servidor nas qnap ts-673a-8g, ryzen v1500b 4c/2.2ghz, 8gb ram sodimm, bahias: 6x3.5 ",4,1071.00, ,"","P","qnap"		
storage - almacenamiento,"nasqnts832px4g","servidor nas qnap ts-832px-4g, arm cortex-a57 4c/1.7ghz, 4gb ddr4, bahias: 8 x 3.5 s",4,1068.00, ,"","F","qnap"		
storage - almacenamiento,"nasqnts932px4g","servidor nas qnap ts-932px-4g arm cortex-a57 4c/1.7ghz 4gb ddr4 bahias: 5x3.5+4x2.5",5,789.00, ,"","F","qnap"		
storage - almacenamiento,"svrqnts832pxurp","servidor nas qnap ts-832pxu-rp-4g, al324 arm cortex-a57 4c/1.7g, 4gb ddr4, 8 x3.5 sa",3,1527.00, ,"","P","qnap"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","STORAGE - NAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
storage - nas,"srvwrtd30nwjp","servidor de contenidos+access point incorporado wlan 802.11a/b/g/n/ac, dual band 2.4/", ,310.00, ,"","W","zz otras marcas"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SUMINIST P/ PLOTTERS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
suminist p/ plotters,"stept40w120","cartucho de tinta epson t40w120, ultrachrome xd2,contenido 80ml, color negro.[@@@]las",16,52.40, ,"","W","epson - comercial"		
suminist p/ plotters,"stept40w220","cartucho de tinta epson t40w220, ultrachrome xd2,contenido 50ml, color cyan.[@@@]las ",17,43.00, ,"","W","epson - comercial"		
suminist p/ plotters,"stept40w320","cartucho de tinta epson t40w320, ultrachrome xd2,contenido 50ml, color magenta.[@@@]l",9,43.00, ,"","W","epson - comercial"		
suminist p/ plotters,"stept40w420","cartucho de tinta epson t40w420, ultrachrome xd2,contenido 50ml, color amarillo.[@@@]",9,43.00, ,"","W","epson - comercial"		
suminist p/ plotters,"stept49h100","epson t49h black ink bottle 14",4,22.40, ,"","W","epson - comercial"		
suminist p/ plotters,"stept49h200","epson t49h cyan ink bottle 140",7,23.00, ,"","W","epson - comercial"		
suminist p/ plotters,"stept49h300","epson t49h magenta ink bottle",6,23.00, ,"","W","epson - comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","SUMINIST P/IMPR, BOTELLAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
suminist p/impr, botellas,"stept504120","botella de tinta epson t504, color negro, contenido 127ml, para impresoras epson l416",>20,8.45, ,"","W","epson"		
suminist p/impr, botellas,"stept504220","botella de tinta epson t504220-al, color cyan, contenido 70ml.[@@@]para impresoras ep",>20,7.95, ,"","W","epson"		
suminist p/impr, botellas,"stept504320","botella de tinta epson t504320-al, color magenta,contenido 70ml.[@@@]para impresoras ",>20,7.95, ,"","W","epson"		
suminist p/impr, botellas,"stept504420","botella de tinta epson t504420-al, color amarillo, contenido 70ml.[@@@]para impresora",>20,7.95, ,"","W","epson"		
